,bop date,eop date,day count, bop RSP price , eop RSP price , bop SPY price ,, eop SPY price ,, eop SPY / eop RSP , bop SPY / RSP moving avg , eop SPY / RSP moving avg ,current position,new position, bop RSP shares , eop RSP shares , eop RSP shares bought , eop RSP shares sold , eop RSP shares traded , bop SPY shares , eop SPY shares , eop SPY shares bought , eop SPY shares sold , eop SPY shares traded , RSP daily commission , SPY daily commission , daily total commissions , RSP cop ,RSP pct cop, RSP daily position pnl , SPY cop ,SPY pct cop, SPY daily position pnl , daily position pnl , short RSP investment amount , long RSP investment amount , RSP investment amount , daily RSP borrow cost , short SPY investment amount , long SPY investment amount , SPY investment amount , daily SPY borrow cost , net investment amount , gross investment amount , short investment amount , daily borrow cost , daily net profit , cumulative net profit , drawdown 
399,8/6/2025,8/7/2025,1, $182.86 , $182.75 , $632.78 ,86%, $632.25 , $0.29 , 3.46 , 3.42 , 3.43 ,1,1, 546.87 , 547.20 , 0.33 , -   , 0.33 , (158.03), (158.17), -   , 0.13 , (0.13), $(0.00), $(0.00), $(0.00), $(0.11),-0.06%, $(60.16), $(0.53),-0.08%, $83.76 , $23.60 , $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $(0.00)," $200,000.00 "," $(100,000.00)", $(2.78), $20.82 ," $6,799.00 "," $(2,837.01)"
400,8/7/2025,8/8/2025,1, $182.75 , $183.08 , $632.25 ,83%, $637.18 , $0.29 , 3.48 , 3.43 , 3.44 ,1,1, 547.20 , 546.21 , -   , 0.99 , (0.99), (158.17), (156.94), 1.22 , -   , 1.22 , $(0.00), $(0.01), $(0.01), $0.33 ,0.18%, $180.57 , $4.93 ,0.78%, $(779.75), $(599.18), $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $-   ," $200,000.00 "," $(100,000.00)", $(2.78), $(601.97)," $6,197.03 "," $(3,438.98)"
401,8/8/2025,8/11/2025,3, $183.08 , $182.58 , $637.18 ,67%, $635.92 , $0.29 , 3.48 , 3.44 , 3.44 ,1,1, 546.21 , 547.71 , 1.50 , -   , 1.50 , (156.94), (157.25), -   , 0.31 , (0.31), $(0.01), $(0.00), $(0.01), $(0.50),-0.27%, $(273.10), $(1.26),-0.20%, $197.75 , $(75.36), $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(8.33), $0.00 ," $200,000.00 "," $(100,000.00)", $(8.33), $(83.70)," $6,113.33 "," $(3,522.68)"
402,8/11/2025,8/12/2025,1, $182.58 , $184.90 , $635.92 ,49%, $642.69 , $0.29 , 3.48 , 3.44 , 3.45 ,1,1, 547.71 , 540.83 , -   , 6.87 , (6.87), (157.25), (155.60), 1.66 , -   , 1.66 , $(0.03), $(0.01), $(0.04), $2.32 ,1.26%," $1,270.68 ", $6.77 ,1.06%," $(1,064.60)", $206.08 , $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $-   ," $200,000.00 "," $(100,000.00)", $(2.78), $203.26 ," $6,316.58 "," $(3,319.42)"
403,8/12/2025,8/13/2025,1, $184.90 , $187.54 , $642.69 ,63%, $644.89 , $0.29 , 3.44 , 3.45 , 3.45 ,1,-1, 540.83 , (533.22), -   ," 1,074.05 "," (1,074.05)", (155.60), 155.07 , 310.66 , -   , 310.66 , $(5.37), $(1.55), $(6.92), $2.64 ,1.42%," $1,427.80 ", $2.20 ,0.34%, $(342.31)," $1,085.49 ", $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $0.00 ," $200,000.00 "," $(100,000.00)", $(2.78)," $1,075.79 "," $7,392.37 "," $(2,243.64)"
404,8/13/2025,8/14/2025,1, $187.54 , $186.32 , $644.89 ,80%, $644.95 , $0.29 , 3.46 , 3.45 , 3.45 ,-1,1, (533.22), 536.71 ," 1,069.93 ", -   ," 1,069.93 ", 155.07 , (155.05), -   , 310.12 , (310.12), $(5.35), $(1.55), $(6.90), $(1.22),-0.65%, $650.53 , $0.06 ,0.01%, $9.30 , $659.83 ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $-   ," $100,000.00 "," $100,000.00 ", $-   , $-   ," $200,000.00 "," $(100,000.00)", $(2.78), $650.15 ," $8,042.52 "," $(1,593.48)"
405,8/14/2025,8/15/2025,1, $186.32 , $185.86 , $644.95 ,84%, $643.44 , $0.29 , 3.46 , 3.45 , 3.46 ,1,1, 536.71 , 538.04 , 1.33 , -   , 1.33 , (155.05), (155.41), -   , 0.36 , (0.36), $(0.01), $(0.00), $(0.01), $(0.46),-0.25%, $(246.89), $(1.51),-0.23%, $234.13 , $(12.76), $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $-   ," $200,000.00 "," $(100,000.00)", $(2.78), $(15.55)," $8,026.98 "," $(1,609.03)"
406,8/15/2025,8/18/2025,3, $185.86 , $185.82 , $643.44 ,83%, $643.30 , $0.29 , 3.46 , 3.46 , 3.46 ,1,1, 538.04 , 538.16 , 0.12 , -   , 0.12 , (155.41), (155.45), -   , 0.03 , (0.03), $(0.00), $(0.00), $(0.00), $(0.04),-0.02%, $(21.52), $(0.14),-0.02%, $21.76 , $0.24 , $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(8.33), $(0.00)," $200,000.00 "," $(100,000.00)", $(8.33), $(8.10)," $8,018.88 "," $(1,617.13)"
407,8/18/2025,8/19/2025,1, $185.82 , $186.69 , $643.30 ,86%, $639.81 , $0.29 , 3.43 , 3.46 , 3.46 ,1,-1, 538.16 , (535.65), -   ," 1,073.80 "," (1,073.80)", (155.45), 156.30 , 311.74 , -   , 311.74 , $(5.37), $(1.56), $(6.93), $0.87 ,0.47%, $468.20 , $(3.49),-0.54%, $542.52 ," $1,010.71 ", $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $(0.00)," $200,000.00 "," $(100,000.00)", $(2.78)," $1,001.00 "," $9,019.88 ", $(616.12)
408,8/19/2025,8/20/2025,1, $186.69 , $186.52 , $639.81 ,87%, $638.11 , $0.29 , 3.42 , 3.46 , 3.46 ,-1,-1, (535.65), (536.14), -   , 0.49 , (0.49), 156.30 , 156.71 , 0.42 , -   , 0.42 , $(0.00), $(0.00), $(0.00), $(0.17),-0.09%, $91.06 , $(1.70),-0.27%, $(265.70), $(174.64)," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $-   ," $100,000.00 "," $100,000.00 ", $-   , $0.00 ," $200,000.00 "," $(100,000.00)", $(2.78), $(177.43)," $8,842.46 ", $(793.55)
409,8/20/2025,8/21/2025,1, $186.52 , $185.87 , $638.11 ,77%, $635.55 , $0.29 , 3.42 , 3.46 , 3.45 ,-1,-1, (536.14), (538.01), -   , 1.87 , (1.87), 156.71 , 157.34 , 0.63 , -   , 0.63 , $(0.01), $(0.00), $(0.01), $(0.65),-0.35%, $348.49 , $(2.56),-0.40%, $(401.18), $(52.70)," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $-   ," $100,000.00 "," $100,000.00 ", $-   , $-   ," $200,000.00 "," $(100,000.00)", $(2.78), $(55.49)," $8,786.97 ", $(849.04)
410,8/21/2025,8/22/2025,1, $185.87 , $189.49 , $635.55 ,56%, $645.31 , $0.29 , 3.41 , 3.45 , 3.45 ,-1,-1, (538.01), (527.73), 10.28 , -   , 10.28 , 157.34 , 154.96 , -   , 2.38 , (2.38), $(0.05), $(0.01), $(0.06), $3.62 ,1.93%," $(1,947.60)", $9.76 ,1.52%," $1,535.68 ", $(411.92)," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $-   ," $100,000.00 "," $100,000.00 ", $-   , $(0.00)," $200,000.00 "," $(100,000.00)", $(2.78), $(414.76)," $8,372.21 "," $(1,263.80)"
411,8/22/2025,8/25/2025,3, $189.49 , $188.04 , $645.31 ,58%, $642.47 , $0.29 , 3.42 , 3.45 , 3.44 ,-1,-1, (527.73), (531.80), -   , 4.07 , (4.07), 154.96 , 155.65 , 0.69 , -   , 0.69 , $(0.02), $(0.00), $(0.02), $(1.45),-0.77%, $765.21 , $(2.84),-0.44%, $(440.10), $325.11 ," $(100,000.00)", $-   ," $(100,000.00)", $(8.33), $-   ," $100,000.00 "," $100,000.00 ", $-   , $-   ," $200,000.00 "," $(100,000.00)", $(8.33), $316.76 ," $8,688.97 ", $(947.04)
412,8/25/2025,8/26/2025,1, $188.04 , $188.17 , $642.47 ,35%, $645.16 , $0.29 , 3.43 , 3.44 , 3.43 ,-1,-1, (531.80), (531.43), 0.37 , -   , 0.37 , 155.65 , 155.00 , -   , 0.65 , (0.65), $(0.00), $(0.00), $(0.01), $0.13 ,0.07%, $(69.13), $2.69 ,0.42%, $418.70 , $349.56 ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $-   ," $100,000.00 "," $100,000.00 ", $-   , $-   ," $200,000.00 "," $(100,000.00)", $(2.78), $346.78 ," $9,035.74 ", $(600.26)
413,8/26/2025,8/27/2025,1, $188.17 , $188.85 , $645.16 ,49%, $646.63 , $0.29 , 3.42 , 3.43 , 3.43 ,-1,-1, (531.43), (529.52), 1.91 , -   , 1.91 , 155.00 , 154.65 , -   , 0.35 , (0.35), $(0.01), $(0.00), $(0.01), $0.68 ,0.36%, $(361.38), $1.47 ,0.23%, $227.85 , $(133.52)," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $-   ," $100,000.00 "," $100,000.00 ", $-   , $-   ," $200,000.00 "," $(100,000.00)", $(2.78), $(136.31)," $8,899.43 ", $(736.58)
414,8/27/2025,8/28/2025,1, $188.85 , $188.76 , $646.63 ,57%, $648.92 , $0.29 , 3.44 , 3.43 , 3.43 ,-1,1, (529.52), 529.77 ," 1,059.29 ", -   ," 1,059.29 ", 154.65 , (154.10), -   , 308.75 , (308.75), $(5.30), $(1.54), $(6.84), $(0.09),-0.05%, $47.66 , $2.29 ,0.35%, $354.14 , $401.80 ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $-   ," $100,000.00 "," $100,000.00 ", $-   , $-   ," $200,000.00 "," $(100,000.00)", $(2.78), $392.18 ," $9,291.61 ", $(344.39)
415,8/28/2025,8/29/2025,1, $188.76 , $188.62 , $648.92 ,71%, $645.05 , $0.29 , 3.42 , 3.43 , 3.43 ,1,-1, 529.77 , (530.17), -   ," 1,059.94 "," (1,059.94)", (154.10), 155.03 , 309.13 , -   , 309.13 , $(5.30), $(1.55), $(6.85), $(0.14),-0.07%, $(74.17), $(3.87),-0.60%, $596.38 , $522.21 , $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $-   ," $200,000.00 "," $(100,000.00)", $(2.78), $512.58 ," $9,804.20 ", $-   
416,8/29/2025,9/2/2025,4, $188.62 , $187.13 , $645.05 ,79%, $640.27 , $0.29 , 3.42 , 3.43 , 3.42 ,-1,-1, (530.17), (534.39), -   , 4.22 , (4.22), 155.03 , 156.18 , 1.16 , -   , 1.16 , $(0.02), $(0.01), $(0.03), $(1.49),-0.79%, $789.95 , $(4.78),-0.74%, $(741.03), $48.92 ," $(100,000.00)", $-   ," $(100,000.00)", $(11.11), $-   ," $100,000.00 "," $100,000.00 ", $-   , $-   ," $200,000.00 "," $(100,000.00)", $(11.11), $37.78 ," $9,841.98 ", $-   
417,9/2/2025,9/3/2025,1, $187.13 , $186.84 , $640.27 ,93%, $643.74 , $0.29 , 3.45 , 3.42 , 3.42 ,-1,1, (534.39), 535.22 ," 1,069.61 ", -   ," 1,069.61 ", 156.18 , (155.34), -   , 311.53 , (311.53), $(5.35), $(1.56), $(6.91), $(0.29),-0.16%, $154.97 , $3.47 ,0.54%, $541.96 , $696.93 ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $-   ," $100,000.00 "," $100,000.00 ", $-   , $0.00 ," $200,000.00 "," $(100,000.00)", $(2.78), $687.25 ," $10,529.23 ", $-   
418,9/3/2025,9/4/2025,1, $186.84 , $188.22 , $643.74 ,87%, $649.12 , $0.29 , 3.45 , 3.42 , 3.43 ,1,1, 535.22 , 531.29 , -   , 3.92 , (3.92), (155.34), (154.05), 1.29 , -   , 1.29 , $(0.02), $(0.01), $(0.03), $1.38 ,0.74%, $738.60 , $5.38 ,0.83%, $(835.74), $(97.14), $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $0.00 ," $200,000.00 "," $(100,000.00)", $(2.78), $(99.95)," $10,429.28 ", $(99.95)
419,9/4/2025,9/5/2025,1, $188.22 , $188.44 , $649.12 ,79%, $647.24 , $0.29 , 3.43 , 3.43 , 3.43 ,1,1, 531.29 , 530.67 , -   , 0.62 , (0.62), (154.05), (154.50), -   , 0.45 , (0.45), $(0.00), $(0.00), $(0.01), $0.22 ,0.12%, $116.88 , $(1.88),-0.29%, $289.62 , $406.51 , $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $-   ," $200,000.00 "," $(100,000.00)", $(2.78), $403.72 ," $10,833.01 ", $-   
420,9/5/2025,9/8/2025,3, $188.44 , $188.29 , $647.24 ,57%, $648.83 , $0.29 , 3.45 , 3.43 , 3.43 ,1,1, 530.67 , 531.10 , 0.42 , -   , 0.42 , (154.50), (154.12), 0.38 , -   , 0.38 , $(0.00), $(0.00), $(0.00), $(0.15),-0.08%, $(79.60), $1.59 ,0.25%, $(245.66), $(325.26), $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(8.33), $0.00 ," $200,000.00 "," $(100,000.00)", $(8.33), $(333.60)," $10,499.41 ", $(333.60)
421,9/8/2025,9/9/2025,1, $188.29 , $187.71 , $648.83 ,67%, $650.33 , $0.29 , 3.46 , 3.43 , 3.44 ,1,1, 531.10 , 532.74 , 1.64 , -   , 1.64 , (154.12), (153.77), 0.36 , -   , 0.36 , $(0.01), $(0.00), $(0.01), $(0.58),-0.31%, $(308.04), $1.50 ,0.23%, $(231.19), $(539.22), $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $-   ," $200,000.00 "," $(100,000.00)", $(2.78), $(542.01)," $9,957.40 ", $(875.61)
422,9/9/2025,9/10/2025,1, $187.71 , $187.52 , $650.33 ,53%, $652.21 , $0.29 , 3.48 , 3.44 , 3.44 ,1,1, 532.74 , 533.28 , 0.54 , -   , 0.54 , (153.77), (153.32), 0.44 , -   , 0.44 , $(0.00), $(0.00), $(0.00), $(0.19),-0.10%, $(101.22), $1.88 ,0.29%, $(289.08), $(390.30), $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $0.00 ," $200,000.00 "," $(100,000.00)", $(2.78), $(393.09)," $9,564.31 "," $(1,268.69)"
423,9/10/2025,9/11/2025,1, $187.52 , $190.33 , $652.21 ,32%, $657.63 , $0.29 , 3.46 , 3.44 , 3.45 ,1,1, 533.28 , 525.40 , -   , 7.87 , (7.87), (153.32), (152.06), 1.26 , -   , 1.26 , $(0.04), $(0.01), $(0.05), $2.81 ,1.49%," $1,498.51 ", $5.42 ,0.83%, $(831.02), $667.49 , $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $-   ," $200,000.00 "," $(100,000.00)", $(2.78), $664.66 ," $10,228.98 ", $(604.03)
424,9/11/2025,9/12/2025,1, $190.33 , $188.96 , $657.63 ,70%, $657.41 , $0.29 , 3.48 , 3.45 , 3.45 ,1,1, 525.40 , 529.21 , 3.81 , -   , 3.81 , (152.06), (152.11), -   , 0.05 , (0.05), $(0.02), $(0.00), $(0.02), $(1.37),-0.72%, $(719.80), $(0.22),-0.03%, $33.45 , $(686.35), $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $(0.00)," $200,000.00 "," $(100,000.00)", $(2.78), $(689.15)," $9,539.83 "," $(1,293.18)"
425,9/12/2025,9/15/2025,3, $188.96 , $188.63 , $657.41 ,72%, $660.91 , $0.29 , 3.50 , 3.45 , 3.46 ,1,1, 529.21 , 530.14 , 0.93 , -   , 0.93 , (152.11), (151.31), 0.81 , -   , 0.81 , $(0.00), $(0.00), $(0.01), $(0.33),-0.17%, $(174.64), $3.50 ,0.53%, $(532.39), $(707.03), $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(8.33), $-   ," $200,000.00 "," $(100,000.00)", $(8.33), $(715.37)," $8,824.46 "," $(2,008.55)"
426,9/15/2025,9/16/2025,1, $188.63 , $188.13 , $660.91 ,74%, $660.00 , $0.29 , 3.51 , 3.46 , 3.47 ,1,1, 530.14 , 531.55 , 1.41 , -   , 1.41 , (151.31), (151.52), -   , 0.21 , (0.21), $(0.01), $(0.00), $(0.01), $(0.50),-0.27%, $(265.07), $(0.91),-0.14%, $137.69 , $(127.38), $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $(0.00)," $200,000.00 "," $(100,000.00)", $(2.78), $(130.17)," $8,694.29 "," $(2,138.72)"
427,9/16/2025,9/17/2025,1, $188.13 , $188.31 , $660.00 ,59%, $659.18 , $0.29 , 3.50 , 3.47 , 3.47 ,1,1, 531.55 , 531.04 , -   , 0.51 , (0.51), (151.52), (151.70), -   , 0.19 , (0.19), $(0.00), $(0.00), $(0.00), $0.18 ,0.10%, $95.68 , $(0.82),-0.12%, $124.24 , $219.92 , $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $0.00 ," $200,000.00 "," $(100,000.00)", $(2.78), $217.14 ," $8,911.43 "," $(1,921.58)"
428,9/17/2025,9/18/2025,1, $188.31 , $189.54 , $659.18 ,37%, $662.26 , $0.29 , 3.49 , 3.47 , 3.48 ,1,1, 531.04 , 527.59 , -   , 3.45 , (3.45), (151.70), (151.00), 0.71 , -   , 0.71 , $(0.02), $(0.00), $(0.02), $1.23 ,0.65%, $653.18 , $3.08 ,0.47%, $(467.25), $185.93 , $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $0.00 ," $200,000.00 "," $(100,000.00)", $(2.78), $183.13 ," $9,094.56 "," $(1,738.44)"
429,9/18/2025,9/19/2025,1, $189.54 , $189.21 , $662.26 ,47%, $663.70 , $0.29 , 3.51 , 3.48 , 3.48 ,1,1, 527.59 , 528.51 , 0.92 , -   , 0.92 , (151.00), (150.67), 0.33 , -   , 0.33 , $(0.00), $(0.00), $(0.01), $(0.33),-0.17%, $(174.11), $1.44 ,0.22%, $(217.44), $(391.54), $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $-   ," $200,000.00 "," $(100,000.00)", $(2.78), $(394.33)," $8,700.24 "," $(2,132.77)"
430,9/19/2025,9/22/2025,3, $189.21 , $188.48 , $663.70 ,55%, $666.84 , $0.28 , 3.54 , 3.48 , 3.49 ,1,1, 528.51 , 530.56 , 2.05 , -   , 2.05 , (150.67), (149.96), 0.71 , -   , 0.71 , $(0.01), $(0.00), $(0.01), $(0.73),-0.39%, $(385.81), $3.14 ,0.47%, $(473.11), $(858.92), $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(8.33), $0.00 ," $200,000.00 "," $(100,000.00)", $(8.33), $(867.27)," $7,832.97 "," $(3,000.04)"
431,9/22/2025,9/23/2025,1, $188.48 , $188.71 , $666.84 ,43%, $663.21 , $0.28 , 3.51 , 3.49 , 3.50 ,1,1, 530.56 , 529.91 , -   , 0.65 , (0.65), (149.96), (150.78), -   , 0.82 , (0.82), $(0.00), $(0.00), $(0.01), $0.23 ,0.12%, $122.03 , $(3.63),-0.55%, $544.36 , $666.39 , $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $(0.00)," $200,000.00 "," $(100,000.00)", $(2.78), $663.60 ," $8,496.57 "," $(2,336.44)"
432,9/23/2025,9/24/2025,1, $188.71 , $188.27 , $663.21 ,24%, $661.10 , $0.28 , 3.51 , 3.50 , 3.50 ,1,1, 529.91 , 531.15 , 1.24 , -   , 1.24 , (150.78), (151.26), -   , 0.48 , (0.48), $(0.01), $(0.00), $(0.01), $(0.44),-0.23%, $(233.16), $(2.11),-0.32%, $318.15 , $84.99 , $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $0.00 ," $200,000.00 "," $(100,000.00)", $(2.78), $82.20 ," $8,578.77 "," $(2,254.23)"
433,9/24/2025,9/25/2025,1, $188.27 , $186.72 , $661.10 ,-25%, $658.05 , $0.28 , 3.52 , 3.50 , 3.51 ,1,1, 531.15 , 535.56 , 4.41 , -   , 4.41 , (151.26), (151.96), -   , 0.70 , (0.70), $(0.02), $(0.00), $(0.03), $(1.55),-0.83%, $(823.29), $(3.05),-0.46%, $461.35 , $(361.93), $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $(0.00)," $200,000.00 "," $(100,000.00)", $(2.78), $(364.74)," $8,214.04 "," $(2,618.97)"
434,9/25/2025,9/26/2025,1, $186.72 , $188.57 , $658.05 ,40%, $661.82 , $0.28 , 3.51 , 3.51 , 3.51 ,1,1, 535.56 , 530.31 , -   , 5.25 , (5.25), (151.96), (151.10), 0.87 , -   , 0.87 , $(0.03), $(0.00), $(0.03), $1.85 ,0.99%, $990.79 , $3.77 ,0.57%, $(572.90), $417.88 , $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $-   ," $200,000.00 "," $(100,000.00)", $(2.78), $415.08 ," $8,629.11 "," $(2,203.90)"
435,9/26/2025,9/29/2025,3, $188.57 , $189.20 , $661.82 ,59%, $663.68 , $0.29 , 3.51 , 3.51 , 3.51 ,1,-1, 530.31 , (528.54), -   ," 1,058.85 "," (1,058.85)", (151.10), 150.68 , 301.77 , -   , 301.77 , $(5.29), $(1.51), $(6.80), $0.63 ,0.33%, $334.09 , $1.86 ,0.28%, $(281.04), $53.05 , $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(8.33), $-   ," $200,000.00 "," $(100,000.00)", $(8.33), $37.91 ," $8,667.02 "," $(2,165.98)"
436,9/29/2025,9/30/2025,1, $189.20 , $189.70 , $663.68 ,63%, $666.18 , $0.28 , 3.51 , 3.51 , 3.51 ,-1,1, (528.54), 527.15 ," 1,055.69 ", -   ," 1,055.69 ", 150.68 , (150.11), -   , 300.78 , (300.78), $(5.28), $(1.50), $(6.78), $0.50 ,0.26%, $(264.27), $2.50 ,0.38%, $376.69 , $112.42 ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $-   ," $100,000.00 "," $100,000.00 ", $-   , $-   ," $200,000.00 "," $(100,000.00)", $(2.78), $102.86 ," $8,769.88 "," $(2,063.13)"
437,9/30/2025,10/1/2025,1, $189.70 , $190.13 , $666.18 ,69%, $668.45 , $0.28 , 3.52 , 3.51 , 3.51 ,1,1, 527.15 , 525.96 , -   , 1.19 , (1.19), (150.11), (149.60), 0.51 , -   , 0.51 , $(0.01), $(0.00), $(0.01), $0.43 ,0.23%, $226.67 , $2.27 ,0.34%, $(340.75), $(114.08), $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $-   ," $200,000.00 "," $(100,000.00)", $(2.78), $(116.86)," $8,653.02 "," $(2,179.99)"
438,10/1/2025,10/2/2025,1, $190.13 , $190.58 , $668.45 ,77%, $669.22 , $0.28 , 3.51 , 3.51 , 3.52 ,1,-1, 525.96 , (524.71), -   ," 1,050.67 "," (1,050.67)", (149.60), 149.43 , 299.03 , -   , 299.03 , $(5.25), $(1.50), $(6.75), $0.45 ,0.24%, $236.68 , $0.77 ,0.12%, $(115.19), $121.49 , $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $-   ," $200,000.00 "," $(100,000.00)", $(2.78), $111.96 ," $8,764.98 "," $(2,068.02)"
439,10/2/2025,10/3/2025,1, $190.58 , $191.25 , $669.22 ,89%, $669.21 , $0.29 , 3.50 , 3.52 , 3.51 ,-1,-1, (524.71), (522.88), 1.84 , -   , 1.84 , 149.43 , 149.43 , 0.00 , -   , 0.00 , $(0.01), $(0.00), $(0.01), $0.67 ,0.35%, $(351.56), $(0.01),0.00%, $(1.49), $(353.05)," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $-   ," $100,000.00 "," $100,000.00 ", $-   , $(0.00)," $200,000.00 "," $(100,000.00)", $(2.78), $(355.84)," $8,409.14 "," $(2,423.86)"
440,10/3/2025,10/6/2025,3, $191.25 , $191.19 , $669.21 ,91%, $671.61 , $0.28 , 3.51 , 3.51 , 3.51 ,-1,-1, (522.88), (523.04), -   , 0.16 , (0.16), 149.43 , 148.90 , -   , 0.53 , (0.53), $(0.00), $(0.00), $(0.00), $(0.06),-0.03%, $31.37 , $2.40 ,0.36%, $358.63 , $390.00 ," $(100,000.00)", $-   ," $(100,000.00)", $(8.33), $-   ," $100,000.00 "," $100,000.00 ", $-   , $0.00 ," $200,000.00 "," $(100,000.00)", $(8.33), $381.67 ," $8,790.81 "," $(2,042.20)"
441,10/6/2025,10/7/2025,1, $191.19 , $190.35 , $671.61 ,98%, $669.12 , $0.28 , 3.52 , 3.51 , 3.51 ,-1,1, (523.04), 525.35 ," 1,048.39 ", -   ," 1,048.39 ", 148.90 , (149.45), -   , 298.35 , (298.35), $(5.24), $(1.49), $(6.73), $(0.84),-0.44%, $439.35 , $(2.49),-0.37%, $(370.75), $68.60 ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $-   ," $100,000.00 "," $100,000.00 ", $-   , $-   ," $200,000.00 "," $(100,000.00)", $(2.78), $59.09 ," $8,849.90 "," $(1,983.11)"
442,10/7/2025,10/8/2025,1, $190.35 , $190.97 , $669.12 ,97%, $673.11 , $0.28 , 3.52 , 3.51 , 3.51 ,1,1, 525.35 , 523.64 , -   , 1.71 , (1.71), (149.45), (148.56), 0.89 , -   , 0.89 , $(0.01), $(0.00), $(0.01), $0.62 ,0.33%, $325.72 , $3.99 ,0.59%, $(596.31), $(270.59), $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $0.00 ," $200,000.00 "," $(100,000.00)", $(2.78), $(273.38)," $8,576.52 "," $(2,256.49)"
443,10/8/2025,10/9/2025,1, $190.97 , $189.39 , $673.11 ,96%, $671.16 , $0.28 , 3.54 , 3.51 , 3.52 ,1,1, 523.64 , 528.01 , 4.37 , -   , 4.37 , (148.56), (149.00), -   , 0.43 , (0.43), $(0.02), $(0.00), $(0.02), $(1.58),-0.83%, $(827.36), $(1.95),-0.29%, $289.70 , $(537.66), $-   ," $100,000.00 "," $100,000.00 ", $-   ," $(100,000.00)", $-   ," $(100,000.00)", $(2.78), $0.00 ," $200,000.00 "," $(100,000.00)", $(2.78), $(540.46)," $8,036.06 "," $(2,796.94)"
