,bop date,eop date,day count,bop XLP price,eop XLP price,bop VDC price,eop VDC price,eop VDC / eop XLP,bop VDC / XLP moving avg,eop VDC / XLP moving avg,eop XLP unit price,eop VDC / eop VDC,bop VDC / VDC moving avg,eop VDC / VDC moving avg,eop VDC unit price,XLP unit price pct diff,VDC unit price pct diff,unit price pct diff,month end liquidation,go long,exit long,current_position,new_position,XLP shares per unit,bop XLP shares,eop XLP shares,eop XLP shares bought,eop XLP shares sold,eop XLP shares traded,VDC shares per unit,bop VDC shares,eop VDC shares,eop VDC shares bought,eop VDC shares sold,eop VDC shares traded,XLP daily commission,VDC daily commission,daily total commissions,XLP cop,XLP pct cop,XLP daily position pnl,VDC cop,VDC pct cop,VDC daily position pnl,daily position pnl,short XLP investment amount,long XLP investment amount,XLP investment amount,daily XLP borrow cost,short VDC investment amount,long VDC investment amount,VDC investment amount,daily VDC borrow cost,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
487,2025-12-10,2025-12-11,1,78.22,78.8,212.76,214.62,2.7236040609137055,2.7244419055694555,2.7243378354645977,214.6860221588731,1.0,1.0,1.0,214.62,0.0003075762089783378,0.0,0.0003075762089783378,False,False,True,0,0,1270.0,0.0,0.0,0.0,-0.0,0.0,466.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.5799999999999983,0.0073876275364654536,0.0,1.8600000000000136,0.008704252624864633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.330710833276,0.0
488,2025-12-11,2025-12-12,1,78.8,79.42,214.62,216.28,2.7232435154872827,2.7243378354645977,2.7242480712493085,216.36691089259836,1.0,1.0,1.0,216.28,0.00040176361637769625,0.0,0.00040176361637769625,False,False,True,0,0,1259.0,0.0,0.0,0.0,-0.0,0.0,462.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.6200000000000045,0.007837228839272114,0.0,1.6599999999999966,0.00770484201482269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.330710833276,0.0
489,2025-12-12,2025-12-15,3,79.42,79.64,216.28,216.74,2.72149673530889,2.7242480712493085,2.7240298715146234,216.95911639429494,1.0,1.0,1.0,216.74,0.0010104535824747522,0.0,0.0010104535824747522,False,False,True,0,0,1256.0,0.0,0.0,0.0,-0.0,0.0,461.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.21999999999999886,0.00276625349289011,0.0,0.46000000000000796,0.0021246139810450998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.330710833276,0.0
490,2025-12-15,2025-12-16,1,79.64,79.28,216.74,215.77,2.721619576185671,2.7240298715146234,2.723892275359728,215.96108821367935,1.0,1.0,1.0,215.77,0.0008852187455307519,0.0,0.0008852187455307519,False,False,True,0,0,1261.0,0.0,0.0,0.0,-0.0,0.0,463.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.35999999999999943,-0.004530589174263031,-0.0,-0.9699999999999989,-0.004485452943555406,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.330710833276,0.0
491,2025-12-16,2025-12-17,1,79.28,79.65,215.77,215.51,2.70571249215317,2.723892275359728,2.7233607793448185,216.95801973240236,1.0,1.0,1.0,215.51,0.006696565191304924,0.0,0.006696565191304924,False,False,True,0,0,1264.0,0.0,0.0,0.0,-0.0,0.0,464.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.37000000000000455,0.0046561463343250935,0.0,-0.2600000000000193,-0.0012057133718133346,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.330710833276,0.0
492,2025-12-17,2025-12-18,1,79.65,79.19,215.51,214.05,2.7029928021214804,2.7233607793448185,2.7224563088771117,215.66294011631618,1.0,1.0,1.0,214.05,0.007507093879176699,0.0,0.007507093879176699,False,False,True,0,0,1272.0,0.0,0.0,0.0,-0.0,0.0,467.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.46000000000000796,-0.005792008133736543,-0.0,-1.4599999999999795,-0.0067976795885252616,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.330710833276,0.0
493,2025-12-18,2025-12-19,1,79.19,78.78,214.05,212.94,2.7029702970297027,2.7224563088771117,2.721301942856549,214.47510801333885,1.0,1.0,1.0,212.94,0.0071832491898279685,0.0,0.0071832491898279685,False,False,True,0,0,1280.0,0.0,0.0,0.0,-0.0,0.0,470.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.4099999999999966,-0.00519087067956128,-0.0,-1.1100000000000136,-0.00519919670449506,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.330710833276,0.0
494,2025-12-19,2025-12-22,3,78.78,77.88,212.94,212.11,2.7235490498202366,2.721301942856549,2.721420345283376,211.934995309668,1.0,1.0,1.0,212.11,-0.0008254062762373801,0.0,-0.0008254062762373801,False,False,False,0,0,1282.0,0.0,0.0,0.0,-0.0,0.0,471.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.9000000000000057,-0.011489977038760936,-0.0,-0.8299999999999841,-0.003905427855335103,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.330710833276,0.0
495,2025-12-22,2025-12-23,1,77.88,77.51,212.11,211.05,2.722874467810605,2.721420345283376,2.721525107634945,210.9372909629145,1.0,1.0,1.0,211.05,-0.0005341821527774706,0.0,-0.0005341821527774706,False,False,True,0,0,1290.0,0.0,0.0,0.0,-0.0,0.0,474.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.36999999999999034,-0.004762220210578741,-0.0,-1.0600000000000023,-0.005009935802617214,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.330710833276,0.0
496,2025-12-23,2025-12-24,1,77.51,78.12,211.05,212.61,2.721582181259601,2.721525107634945,2.721343647904689,212.60554140844192,1.0,1.0,1.0,212.61,-2.0970971773411026e-05,0.0,-2.0970971773411026e-05,False,False,True,0,0,1279.0,0.0,0.0,0.0,-0.0,0.0,470.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.6099999999999994,0.007839145715058211,0.0,1.5600000000000023,0.007364429261766594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.330710833276,0.0
497,2025-12-24,2025-12-26,2,78.12,78.23,212.61,212.89,2.721334526396523,2.721343647904689,2.721191897478856,212.89071357558385,1.0,1.0,1.0,212.89,3.3518454974451666e-06,0.0,3.3518454974451666e-06,False,False,True,0,0,1279.0,0.0,0.0,0.0,-0.0,0.0,470.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.10999999999999943,0.0014070996885110864,0.0,0.2799999999999727,0.0013160988973726227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.330710833276,0.0
498,2025-12-26,2025-12-29,3,78.23,78.28,212.89,212.93,2.720107307102708,2.721191897478856,2.721100500833235,213.01490173464484,1.0,1.0,1.0,212.93,0.0003986512594632947,0.0,0.0003986512594632947,False,False,True,0,0,1279.0,0.0,0.0,0.0,-0.0,0.0,470.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.04999999999999716,0.0006389368308862943,0.0,0.040000000000020464,0.00018787281066026193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.330710833276,0.0
499,2025-12-29,2025-12-30,1,78.28,78.15,212.93,212.35,2.717210492642354,2.721100500833235,2.7207710897862,212.65400414011734,1.0,1.0,1.0,212.35,0.0014305944838347035,0.0,0.0014305944838347035,False,False,True,0,0,1282.0,0.0,0.0,0.0,-0.0,0.0,471.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.12999999999999545,-0.0016620856603898296,-0.0,-0.5800000000000125,-0.0027276164390271458,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.330710833276,0.0
500,2025-12-30,2025-12-31,1,78.15,77.68,212.35,211.24,2.719361483007209,2.7207710897862,2.720348406033806,211.34949825459202,1.0,1.0,1.0,211.24,0.0005182251688449858,0.0,0.0005182251688449858,True,False,True,0,0,1287.0,0.0,0.0,0.0,-0.0,0.0,473.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.46999999999999886,-0.006032232884416133,-0.0,-1.1099999999999852,-0.005240928920547637,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.330710833276,0.0
501,2025-12-31,2026-01-02,2,77.68,77.69,211.24,210.9,2.714635088170936,2.720348406033806,2.7194697329401327,211.34386766476638,1.0,1.0,1.0,210.9,0.0021024240362298606,0.0,0.0021024240362298606,False,False,True,0,0,1289.0,0.0,0.0,0.0,-0.0,0.0,474.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.009999999999990905,0.000128724979259899,0.0,-0.3400000000000034,-0.0016108403540035347,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.330710833276,0.0
502,2026-01-02,2026-01-05,3,77.69,77.35,210.9,210.27,2.7184227537168715,2.7194697329401327,2.7188580471715467,210.35098384291925,1.0,1.0,1.0,210.27,0.0003850680162459941,0.0,0.0003850680162459941,False,False,True,0,0,1294.0,0.0,0.0,0.0,-0.0,0.0,476.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.3400000000000034,-0.004385971943254329,-0.0,-0.6299999999999955,-0.0029916683043857708,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.330710833276,0.0
503,2026-01-05,2026-01-06,1,77.35,77.47,210.27,210.77,2.7206660642829483,2.7188580471715467,2.718611717451715,210.6299329143797,1.0,1.0,1.0,210.77,-0.0006647703515746012,0.0,-0.0006647703515746012,False,False,True,0,0,1289.0,0.0,0.0,0.0,-0.0,0.0,474.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.12000000000000455,0.0015501876247360203,0.0,0.5,0.0023750723686127586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.330710833276,0.0
504,2026-01-06,2026-01-07,1,77.47,76.62,210.77,208.73,2.7242234403549985,2.718611717451715,2.718625742573179,208.30002979115042,1.0,1.0,1.0,208.73,-0.002062059470493534,0.0,-0.002062059470493534,False,True,False,0,1,1302.0,0.0,1302.0,1302.0,-0.0,1302.0,479.0,0.0,-479.0,0.0,479.0,-479.0,-6.51,-2.395,-8.905,-0.8499999999999943,-0.011032625371308126,-0.0,-2.0400000000000205,-0.009725940791140874,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.905,551.4257108332761,-8.904999999999973
505,2026-01-07,2026-01-08,1,76.62,78.44,208.73,213.42,2.720805711371749,2.718625742573179,2.7183216250131603,213.24900324744013,1.0,1.0,1.0,213.42,-0.0008015429310000193,0.0,-0.0008015429310000193,False,False,False,1,1,1275.0,1302.0,1275.0,0.0,27.0,-27.0,469.0,-479.0,-469.0,10.0,-0.0,10.0,-0.135,-0.05,-0.185,1.8199999999999932,0.023475862055642605,2369.6399999999912,4.689999999999998,0.022220504430603864,-2246.509999999999,123.12999999999238,0.0,99759.24,99759.24,0.0,-99981.67,0.0,-99981.67,-2.777268611111111,-222.42999999999302,199740.91,-99981.67,-2.777268611111111,120.16773138888126,671.5934422221574,0.0
506,2026-01-08,2026-01-09,1,78.44,79.25,213.42,215.68,2.7215141955835964,2.7183216250131603,2.718396312036012,215.42698878229297,1.0,1.0,1.0,215.68,-0.001173774739632455,0.0,-0.001173774739632455,False,False,False,1,1,1261.0,1275.0,1261.0,0.0,14.0,-14.0,464.0,-469.0,-464.0,5.0,-0.0,5.0,-0.07,-0.025,-0.095,0.8100000000000023,0.010273411429244596,1032.750000000003,2.2600000000000193,0.01053377253552353,-1059.9400000000091,-27.190000000006194,0.0,100011.0,100011.0,0.0,-100093.98,0.0,-100093.98,-2.7803883333333332,-82.97999999999593,200104.97999999998,-100093.98,-2.7803883333333332,-30.065388333339527,641.5280538888178,-30.06538833333957
507,2026-01-09,2026-01-12,3,79.25,80.18,215.68,218.47,2.7247443252681465,2.718396312036012,2.718453325253734,217.96101629904746,1.0,1.0,1.0,218.47,-0.0023324828561828853,0.0,-0.0023324828561828853,False,True,False,1,1,1245.0,1261.0,1245.0,0.0,16.0,-16.0,458.0,-464.0,-458.0,6.0,-0.0,6.0,-0.08,-0.03,-0.11,0.9300000000000068,0.011666694456971076,1172.7300000000087,2.789999999999992,0.012852877614059099,-1294.5599999999963,-121.82999999998765,0.0,99934.25,99934.25,0.0,-100075.52,0.0,-100075.52,-8.339626666666668,-141.27000000000407,200009.77000000002,-100075.52,-8.339626666666668,-130.2796266666543,511.2484272221635,-160.34501499999385
508,2026-01-12,2026-01-13,1,80.18,81.11,218.47,220.62,2.7200098631488103,2.718453325253734,2.7182916426368102,220.49374921133037,1.0,1.0,1.0,220.62,-0.0005724183040890025,0.0,-0.0005724183040890025,False,False,True,1,0,1231.0,1245.0,0.0,0.0,1245.0,-1245.0,453.0,-458.0,0.0,458.0,-0.0,458.0,-6.2250000000000005,-2.29,-8.515,0.9299999999999926,0.011532150867892324,1157.8499999999908,2.1500000000000057,0.009793059203234204,-984.7000000000025,173.14999999998827,0.0,99824.1,99824.1,0.0,-100059.26,0.0,-100059.26,-2.7794238888888887,-235.15999999998894,199883.36,-100059.26,-2.7794238888888887,161.8555761110994,673.1040033332629,0.0
509,2026-01-13,2026-01-14,1,81.11,82.23,220.62,223.33,2.7159187644412017,2.7182916426368102,2.718012744093426,223.5251217740249,1.0,1.0,1.0,223.33,0.0008733111781349525,0.0,0.0008733111781349525,False,False,True,0,0,1218.0,0.0,0.0,0.0,-0.0,0.0,448.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,1.1200000000000045,0.013713940900550827,0.0,2.710000000000008,0.012208733691147685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673.1040033332629,0.0
510,2026-01-14,2026-01-15,1,82.23,82.37,223.33,223.56,2.714094937477237,2.718012744093426,2.7176365121580046,223.8827097309755,1.0,1.0,1.0,223.56,0.0014424630457145488,0.0,0.0014424630457145488,False,False,True,0,0,1215.0,0.0,0.0,0.0,-0.0,0.0,447.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.14000000000000057,0.0017010939703531844,0.0,0.22999999999998977,0.0010293361691140592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673.1040033332629,0.0
511,2026-01-15,2026-01-16,1,82.37,82.11,223.56,223.36,2.720253318718792,2.7176365121580046,2.7183635534862853,223.14513401329376,1.0,1.0,1.0,223.36,-0.0009624346370242294,0.0,-0.0009624346370242294,False,False,False,0,0,1218.0,0.0,0.0,0.0,-0.0,0.0,448.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.2600000000000051,-0.0031614812324600675,-0.0,-0.19999999999998863,-0.0008950148274897139,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673.1040033332629,0.0
512,2026-01-16,2026-01-20,4,82.11,82.36,223.36,223.74,2.7166100048567268,2.7183635534862853,2.7190444136230476,223.88442226513047,1.0,1.0,1.0,223.74,0.0006452832462133814,0.0,0.0006452832462133814,False,False,True,0,0,1215.0,0.0,0.0,0.0,-0.0,0.0,447.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.25,0.0030400704388913466,0.0,0.37999999999999545,0.0016998438447768302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673.1040033332629,0.0
513,2026-01-20,2026-01-21,1,82.36,82.44,223.74,224.58,2.724163027656478,2.7190444136230476,2.7201040501543865,224.15802145908404,1.0,1.0,1.0,224.58,-0.0018807350619760399,0.0,-0.0018807350619760399,False,True,False,0,1,1210.0,0.0,1210.0,1210.0,-0.0,1210.0,445.0,0.0,-445.0,0.0,445.0,-445.0,-6.05,-2.225,-8.275,0.0799999999999983,0.0009708738626696503,0.0,0.8400000000000034,0.003747327725608095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.275,664.8290033332629,-8.274999999999977
514,2026-01-21,2026-01-22,1,82.44,82.27,224.58,224.2,2.725173210161663,2.7201040501543865,2.720185258171458,223.78296020620138,1.0,1.0,1.0,224.2,-0.0018618561477396424,0.0,-0.0018618561477396424,False,True,False,1,1,1213.0,1210.0,1213.0,3.0,-0.0,3.0,446.0,-445.0,-446.0,0.0,1.0,-1.0,-0.015,-0.005,-0.02,-0.1700000000000017,-0.002064234841419382,-205.70000000000206,-0.3800000000000239,-0.0016934805063331428,169.10000000001062,-36.59999999999144,0.0,99752.4,99752.4,0.0,-99938.1,0.0,-99938.1,-2.7760583333333337,-185.70000000001164,199690.5,-99938.1,-2.7760583333333337,-39.396058333324774,625.4329449999382,-47.67105833332471
515,2026-01-22,2026-01-23,1,82.27,82.91,224.2,225.56,2.720540344952358,2.720185258171458,2.7200685520285455,225.53055975499555,1.0,1.0,1.0,225.56,-0.00013052920044368308,0.0,-0.00013052920044368308,False,False,True,1,0,1205.0,1213.0,0.0,0.0,1213.0,-1213.0,443.0,-446.0,0.0,446.0,-0.0,446.0,-6.065,-2.23,-8.295,0.6400000000000006,0.0077491609472884505,776.3200000000007,1.3600000000000136,0.0060476883009217865,-606.5600000000061,169.75999999999465,0.0,99793.51,99793.51,0.0,-99993.2,0.0,-99993.2,-2.777588888888889,-199.69000000000233,199786.71,-99993.2,-2.777588888888889,158.68741111110577,784.120356111044,0.0
516,2026-01-23,2026-01-26,3,82.91,82.78,225.56,225.25,2.721067890794878,2.7200685520285455,2.7200428375053094,225.167274736923,1.0,1.0,1.0,225.25,-0.0003673272258729189,0.0,-0.0003673272258729189,False,False,True,0,0,1208.0,0.0,0.0,0.0,-0.0,0.0,444.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.12999999999999545,-0.0015691958075409636,-0.0,-0.3100000000000023,-0.001375302450534077,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784.120356111044,0.0
517,2026-01-26,2026-01-27,1,82.78,83.16,225.25,226.05,2.7182539682539684,2.7200428375053094,2.7198888095981815,226.1987623669415,1.0,1.0,1.0,226.05,0.0006578785159225704,0.0,0.0006578785159225704,False,False,True,0,0,1202.0,0.0,0.0,0.0,-0.0,0.0,442.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.37999999999999545,0.004579976669225818,0.0,0.8000000000000114,0.003545317252166991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784.120356111044,0.0
518,2026-01-27,2026-01-28,1,83.16,82.32,226.05,223.94,2.720359572400389,2.7198888095981815,2.7199014228630656,223.9012468061223,1.0,1.0,1.0,223.94,-0.00017306665811073408,0.0,-0.00017306665811073408,False,False,True,0,0,1216.0,0.0,0.0,0.0,-0.0,0.0,447.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.8400000000000034,-0.010152371464018073,-0.0,-2.1100000000000136,-0.009378054908563294,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784.120356111044,0.0
519,2026-01-28,2026-01-29,1,82.32,82.13,223.94,223.86,2.725678801899428,2.7199014228630656,2.7203248383259195,223.38550385974355,1.0,1.0,1.0,223.86,-0.0021218606523183874,0.0,-0.0021218606523183874,False,True,False,0,1,1216.0,0.0,1216.0,1216.0,-0.0,1216.0,447.0,0.0,-447.0,0.0,447.0,-447.0,-6.08,-2.235,-8.315,-0.18999999999999773,-0.0023107337736932056,-0.0,-0.07999999999998408,-0.00035730237092939943,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.315,775.8053561110439,-8.315000000000055
520,2026-01-29,2026-01-30,1,82.13,83.51,223.86,226.93,2.717399113878577,2.7203248383259195,2.720226719869488,227.17432724859756,1.0,1.0,1.0,226.93,0.001076084315930864,0.0,0.001076084315930864,True,False,True,1,0,1200.0,1216.0,0.0,0.0,1216.0,-1216.0,441.0,-447.0,0.0,447.0,-0.0,447.0,-6.08,-2.235,-8.315,1.3800000000000097,0.016663027413037167,1678.0800000000118,3.069999999999993,0.013620743420409554,-1372.289999999997,305.79000000001474,0.0,99870.07999999999,99870.07999999999,0.0,-100065.42000000001,0.0,-100065.42000000001,-2.7795950000000005,-195.3400000000256,199935.5,-100065.42000000001,-2.7795950000000005,294.6954050000147,1070.5007611110586,0.0
521,2026-01-30,2026-02-02,3,83.51,84.5,226.93,230.05,2.722485207100592,2.720226719869488,2.7206192258159705,229.85915782897172,1.0,1.0,1.0,230.05,-0.0008299125109088388,0.0,-0.0008299125109088388,False,False,False,0,0,1183.0,0.0,0.0,0.0,-0.0,0.0,435.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.9899999999999949,0.011785149197990055,0.0,3.1200000000000045,0.013655076719946617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1070.5007611110586,0.0
522,2026-02-02,2026-02-03,1,84.5,85.87,230.05,233.64,2.720857109584255,2.7206192258159705,2.7207409436093397,233.6195729208174,1.0,1.0,1.0,233.64,-8.743353964010996e-05,0.0,-8.743353964010996e-05,False,False,True,0,0,1164.0,0.0,0.0,0.0,-0.0,0.0,428.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,1.3700000000000045,0.016082990321265353,0.0,3.589999999999975,0.015484792570630863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1070.5007611110586,0.0
523,2026-02-03,2026-02-04,1,85.87,86.99,233.64,236.02,2.7131854236119097,2.7207409436093397,2.720366911575788,236.67725468457644,1.0,1.0,1.0,236.02,0.0027808712727737258,0.0,0.0027808712727737258,False,False,True,0,0,1154.0,0.0,0.0,0.0,-0.0,0.0,424.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,1.1199999999999903,0.01295864483505594,0.0,2.380000000000024,0.010135078025494137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1070.5007611110586,0.0
524,2026-02-04,2026-02-05,1,86.99,86.92,236.02,236.13,2.716635987114588,2.720366911575788,2.7199875389137675,236.4542919541675,1.0,1.0,1.0,236.13,0.001372419737980828,0.0,0.001372419737980828,False,False,True,0,0,1151.0,0.0,0.0,0.0,-0.0,0.0,423.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.06999999999999318,-0.0008050141312203879,-0.0,0.10999999999998522,0.00046595362486575806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1070.5007611110586,0.0
525,2026-02-05,2026-02-06,1,86.92,87.94,236.13,239.32,2.721400955196725,2.7199875389137675,2.720017301105016,239.19570417207672,1.0,1.0,1.0,239.32,-0.0005195057534581855,0.0,-0.0005195057534581855,False,False,True,0,0,1137.0,0.0,0.0,0.0,-0.0,0.0,418.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,1.019999999999996,0.0116666083644352,0.0,3.1899999999999977,0.013419067699362467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1070.5007611110586,0.0
526,2026-02-06,2026-02-09,3,87.94,87.43,239.32,237.36,2.714857600366007,2.720017301105016,2.7196844713441366,237.81111263561155,1.0,1.0,1.0,237.36,0.0018987381982834347,0.0,0.0018987381982834347,False,False,True,0,0,1145.0,0.0,0.0,0.0,-0.0,0.0,421.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.5099999999999909,-0.0058162905598643415,-0.0,-1.9599999999999795,-0.008223592539264597,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1070.5007611110586,0.0
527,2026-02-09,2026-02-10,1,87.43,87.15,237.36,235.81,2.7057946069994263,2.7196844713441366,2.7187369854307004,237.02050167764153,1.0,1.0,1.0,235.81,0.005120246337667013,0.0,0.005120246337667013,False,False,True,0,0,1153.0,0.0,0.0,0.0,-0.0,0.0,424.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.28000000000000114,-0.0032077012267697313,-0.0,-1.5500000000000114,-0.0065515799574896874,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1070.5007611110586,0.0
528,2026-02-10,2026-02-11,1,87.15,88.4,235.81,238.82,2.7015837104072395,2.7187369854307004,2.717815677793622,240.33634951207392,1.0,1.0,1.0,238.82,0.006329268413740503,0.0,0.006329268413740503,False,False,True,0,0,1139.0,0.0,0.0,0.0,-0.0,0.0,419.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,1.25,0.01424119767756772,0.0,3.009999999999991,0.01268373408016177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1070.5007611110586,0.0
529,2026-02-11,2026-02-12,1,88.4,89.21,238.82,241.86,2.711131039121175,2.717815677793622,2.717576291527621,242.456336615969,1.0,1.0,1.0,241.86,0.0024625926166459426,0.0,0.0024625926166459426,False,False,True,0,0,1122.0,0.0,0.0,0.0,-0.0,0.0,413.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.8099999999999881,0.009121171282094314,0.0,3.0400000000000205,0.01264891625189098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1070.5007611110586,0.0
