date,FENY,FHLC,FIDU,FREL,FSTA,FTEC,FUTY,IDU,IYE,IYF,IYH,IYJ,IYK,IYR,IYW,VDC,VDE,VFH,VGT,VHT,VNQ,VPU,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV
1/4/2023,22.93,64.03,51.32,25.41,44.83,94.02,46.04,87.31,44.78,76.9,56.722,97.94,67.3433,86.15,74.18,191.73,116.68,84.24,39.715,248.11,84.43,154.9,42.195,34.87,99.29,61.79,74.56,37.92,35.57,135.82
1/5/2023,23.31,63.41,50.69,24.71,44.41,92.02,45.04,85.35,45.5,76.28,56.248,96.66,66.71,83.85,72.54,189.96,118.63,83.53,38.8925,245.86,82.16,151.49,42.965,34.61,98.22,60.59,73.81,36.81,34.8,134.43
1/6/2023,23.7,63.96,52.06,25.4,45.56,94.71,45.96,87.13,46.28,78.05,56.714,99.3,68.2467,86.21,74.47,195.02,120.64,85.55,40.005,247.93,84.37,154.58,43.78,35.38,100.91,62.365,75.78,37.88,35.5,135.67
1/9/2023,23.67,62.98,51.95,25.39,45.15,95.86,46.22,87.64,46.18,77.84,55.73,99.33,67.6233,86.21,75.48,192.95,120.43,85.24,40.5063,244.05,84.4,155.46,43.625,35.25,100.46,63.09,75.04,37.86,35.74,133.4
1/10/2023,23.85,63.61,52.27,25.46,45.14,96.47,46.27,87.49,46.52,78.35,56.278,99.87,67.47,86.4,76.01,193.08,121.43,85.9,40.7688,246.5,84.59,155.68,43.935,35.45,101.01,63.48,74.94,37.97,35.75,134.52
1/11/2023,23.95,63.99,52.85,26.37,45.19,98.14,46.68,88.37,46.72,79.07,56.644,101.06,67.4233,89.54,77.43,193.33,121.85,86.64,41.4563,248.05,87.62,156.95,44.07,35.78,101.98,64.58,74.98,39.35,36.04,135.28
1/12/2023,24.43,63.97,53.15,26.69,44.92,98.88,46.48,87.7,47.65,79.4,56.496,101.65,66.9667,90.51,77.98,192.22,124.3,87.08,41.78,247.93,88.73,156.27,44.91,35.85,102.58,65.06,74.39,39.79,35.795,134.85
1/13/2023,24.48,64.29,53.23,26.54,45.14,99.29,46.23,87.42,47.75,79.88,56.744,101.55,67.2433,90.01,78.37,193.11,124.57,87.65,41.9563,249,88.18,155.47,44.975,36.12,102.46,65.245,74.74,39.56,35.665,135.45
1/17/2023,24.51,63.95,52.8,26.58,45.2,99.77,46.12,87.29,47.78,79.44,56.488,101.05,67.27,90.1,78.7,193.28,124.7,87.12,42.1662,248.02,88.43,155.16,45.07,35.88,101.59,65.54,74.79,39.57,35.615,134.82
1/18/2023,24.06,63.09,51.92,26.22,43.97,98.55,45.05,85.27,46.97,78.01,55.706,99.29,65.4767,88.85,77.8,188.14,122.36,85.49,41.635,244.54,87.14,151.55,44.245,35.21,99.68,64.695,72.75,38.96,34.76,132.92
1/19/2023,24.32,63.21,50.88,26.07,43.6,97.38,44.6,84.45,47.34,77.07,55.824,97.69,65.0733,88.37,77.19,186.55,123.74,84.51,41.1238,244.89,86.66,150.03,44.795,34.8,97.63,63.94,72.06,38.77,34.41,133.24
1/20/2023,24.64,63.63,51.7,26.4,43.96,100.01,44.83,84.95,47.94,78.36,56.168,99.52,65.3433,89.47,79.61,187.97,125.34,85.98,42.275,246.53,87.69,150.87,45.24,35.35,98.99,65.67,72.62,39.22,34.615,133.91
1/23/2023,24.64,63.83,52.29,26.5,44.1,102.42,44.9,85.03,47.96,79.26,56.372,100.58,65.2333,89.8,81.78,188.65,125.43,87.05,43.2788,247.52,88.09,151.02,45.3,35.76,100.07,67.165,72.85,39.33,34.625,134.37
1/24/2023,24.55,63.48,52.58,26.59,44.26,102.27,45.13,85.42,47.76,79.29,55.976,100.83,65.4467,90.07,81.47,189.36,125.01,86.96,43.2063,245.84,88.31,151.76,45.125,35.78,100.73,67.135,73.15,39.5,34.8,133.48
1/25/2023,24.56,63.51,52.37,26.58,44.4,102.03,44.58,84.45,47.63,79.79,56.018,100.45,65.7633,89.97,81.07,190,124.93,87.55,43.115,246.16,88.35,149.92,45.13,36.06,100.17,66.995,73.33,39.54,34.33,133.52
1/26/2023,25.3,63.61,52.67,26.9,44.29,103.66,44.72,84.65,49.07,80.38,56.11,100.8,65.6333,90.97,82.71,189.46,128.7,88.13,43.8013,246.77,89.34,150.5,46.555,36.25,100.72,68.065,73.07,39.99,34.445,133.77
1/27/2023,24.86,63.31,52.92,27.18,44.17,104.16,44.72,84.65,48.2,80.27,55.758,101.53,65.2933,91.9,83.22,188.93,126.38,88.32,44.0025,245.26,90.34,150.47,45.615,36.25,101.14,68.35,72.86,40.35,34.445,132.86
1/30/2023,24.29,62.68,52.39,26.84,44.19,102.06,44.47,84.34,47.14,79.81,55.226,100.54,65.3633,90.8,81.4,189.11,123.53,87.85,43.1425,242.74,89.19,149.64,44.57,36.07,100.15,67.045,72.95,39.86,34.29,131.66
1/31/2023,24.54,63.51,53.4,27.4,44.71,103.68,44.85,84.99,47.65,80.98,55.952,102.26,66.06,92.59,82.69,191.26,124.88,89.21,43.7975,246.08,91.06,150.94,44.965,36.56,101.85,67.98,73.74,40.59,34.545,133.36
2/1/2023,24.1,63.88,53.97,27.6,45.09,106.26,45,85.19,46.79,81.17,56.312,103.09,66.3633,93.19,85.02,192.86,122.59,89.49,44.8725,247.53,91.62,151.4,44.08,36.56,102.59,69.58,74.33,40.89,34.605,133.99
2/2/2023,23.52,63.68,54.45,28.19,44.76,109.33,45.14,85.23,45.67,81.34,55.992,104.26,65.61,95.24,88.8,191.53,119.71,89.81,46.21,246.72,93.7,151.85,43.075,36.66,103.39,71.48,73.69,41.83,34.68,133.08
2/3/2023,23.46,63.4,54.18,27.66,44.59,108.17,44.25,83.69,45.53,81.2,55.816,103.53,65.44,93.31,87.41,190.95,119.44,89.81,45.72,245.65,91.94,148.95,42.98,36.59,102.85,70.885,73.4,40.96,33.955,132.69
2/6/2023,23.35,62.94,53.98,27.47,44.56,106.69,44.57,84.35,45.32,81.05,55.462,102.86,65.4867,92.74,86.28,190.68,118.8,89.52,45.12,243.93,91.27,149.95,42.785,36.58,102.6,70.02,73.49,40.7,34.245,131.95
2/7/2023,24.06,63.34,54.21,27.4,44.39,109.28,44.56,84.25,46.66,82.05,55.824,103.59,65.2633,92.58,88.7,190.05,122.48,90.64,46.2013,245.48,91.07,149.86,44.175,37,102.92,71.77,73.18,40.54,34.23,132.8
2/8/2023,23.87,63.02,53.91,27.27,44.07,107.97,43.76,82.92,46.2,81.55,55.6,102.64,65.0433,92.19,86.95,188.46,121.52,90.11,45.6163,244.3,90.64,147.23,43.78,36.78,102.34,70.905,72.62,40.43,33.655,132.41
2/9/2023,23.64,62.44,53.39,26.99,43.87,107.43,43.15,81.93,45.83,80.43,55.064,101.93,64.7967,91.12,86.16,187.57,120.37,88.86,45.4238,242.15,89.65,145.21,43.405,36.37,101.42,70.515,72.3,40.04,33.195,131.25
2/10/2023,24.58,62.9,53.63,27.08,44.26,106.74,44.02,83.44,47.6,80.77,55.514,102.22,65.4833,91.41,85.33,189.36,125.12,89.12,45.135,244,89.96,148,45.105,36.49,102.14,70.19,72.97,40.12,33.855,132.49
2/13/2023,24.49,63.42,54.17,27.31,44.76,108.62,44.26,83.86,47.44,81.72,56.024,103.1,66.0933,92.28,86.86,191.66,124.62,90.19,45.9025,245.88,90.76,148.95,44.99,36.91,103.07,71.405,73.8,40.49,34.06,133.59
2/14/2023,24.52,63.17,54.08,27.09,44.37,109.23,44.02,83.45,47.45,81.25,55.732,102.88,65.4,91.47,87.55,189.98,124.83,89.68,46.1463,244.68,90.04,148.14,45.005,36.71,102.79,71.71,73.13,40.07,33.915,132.8
2/15/2023,24.16,62.94,54.53,27.19,44.59,109.9,44.33,84,46.76,81.47,55.498,103.52,65.4467,91.87,88.17,190.64,122.98,89.96,46.4713,243.98,90.4,149.09,44.24,36.75,103.43,72.045,73.27,40.18,34.135,132.14
2/16/2023,23.91,62.39,54.03,26.94,44.22,107.95,44.01,83.54,46.23,80.62,54.966,102.32,65.0933,91.08,86.34,189.24,121.76,89.05,45.6238,241.66,89.52,148.08,43.805,36.38,102.36,70.795,72.74,39.81,33.875,130.82
2/17/2023,23.04,62.95,54.3,26.85,44.76,106.63,44.47,84.44,44.56,80.65,55.444,102.31,65.82,90.66,85.22,191.53,117.29,89.12,45.065,244.1,89.17,149.78,42.245,36.39,103.03,69.91,73.68,39.61,34.24,131.99
2/21/2023,22.9,61.9,52.98,26.29,44.56,104.01,43.65,82.86,44.35,78.99,54.642,100.04,65.5467,88.86,83.09,190.57,116.53,87.23,43.975,239.97,87.38,146.9,42.035,35.64,100.67,68.25,73.4,38.83,33.6,130.28
2/22/2023,22.75,61.77,52.9,26.08,44.49,103.97,43.51,82.54,44.12,78.86,54.5,99.87,65.6267,87.95,83.16,190.27,115.71,87.09,43.965,239.47,86.59,146.36,41.755,35.6,100.42,68.15,73.29,38.48,33.47,129.84
2/23/2023,23.11,61.97,53.2,26.26,44.42,105.58,43.31,82.13,44.78,78.97,54.624,100.33,65.5667,88.49,84.39,190.05,117.57,87.28,44.6413,240.12,87.24,145.65,42.385,35.63,100.89,69.28,73.2,38.85,33.295,130.19
2/24/2023,23.16,61.11,52.83,25.82,44.14,103.72,43.26,82.04,44.76,78.97,53.918,99.63,65.17,86.98,82.85,188.95,117.87,87.26,43.865,236.94,85.71,145.56,42.33,35.66,100.31,68.045,72.71,38.13,33.305,128.51
2/27/2023,23.24,61.04,53.27,25.86,44.09,104.27,42.98,81.55,44.92,78.99,53.804,100.24,65.07,87.16,83.21,188.59,118.32,87.18,44.0613,236.39,85.84,144.65,42.455,35.65,101.2,68.41,72.63,38.19,33.08,128.12
2/28/2023,22.92,60.63,53.16,25.76,43.73,104.12,42.3,80.31,44.27,79.11,53.424,100.12,64.3833,87.07,83.3,187,116.6,87.36,44.015,234.76,85.72,142.27,41.845,35.72,100.97,68.26,72.03,38.21,32.5,127.17
3/1/2023,23.37,60.61,53.39,25.45,43.47,103.37,41.59,79.04,45.24,78.88,53.402,100.28,64.0167,85.88,82.71,186,118.93,87.02,43.675,234.8,84.64,140.05,42.67,35.6,101.37,67.76,71.5,37.62,31.965,126.96
3/2/2023,23.59,60.89,53.97,25.75,44.01,104.57,42.32,80.37,45.61,78.44,53.712,101.29,64.7733,86.9,83.85,188.35,120.13,86.51,44.1938,236.1,85.63,142.37,43.045,35.43,102.56,68.595,72.48,38.11,32.57,127.74
3/3/2023,23.94,61.66,54.58,26.17,44.1,106.78,43.01,81.61,46.28,79.66,54.4,102.7,64.9433,88.32,85.77,188.62,121.86,87.85,45.1213,239.12,86.93,144.66,43.63,35.99,103.67,70.07,72.54,38.75,33.125,129.17
3/6/2023,23.86,61.49,54.29,26.04,44.11,107.17,43.21,82.03,46.22,79.63,54.254,102.54,65.1367,87.97,86.01,188.7,121.54,87.68,45.285,238.26,86.59,145.42,43.65,36.02,103.48,70.405,72.73,38.6,33.285,129.11
3/7/2023,23.45,60.51,53.68,25.43,43.66,105.81,42.55,80.83,45.48,77.68,53.454,100.97,64.36,85.9,85.01,186.97,119.48,85.6,44.7275,234.63,84.57,143.13,42.89,35.09,102.15,69.53,72.01,37.63,32.74,127.03
3/8/2023,23.21,60.17,53.77,25.73,43.71,106.68,42.87,81.4,45.01,77.43,53.118,101.09,64.3667,86.91,85.82,187.09,118.2,85.25,45.0813,233.26,85.54,144.22,42.45,34.96,102.39,70.105,72.13,38.16,32.99,126.35
3/9/2023,22.85,59.51,52.94,25.14,43.31,104.94,42.49,80.81,44.35,74.17,52.604,99.6,63.6967,84.89,84.24,185.2,116.3,81.68,44.3713,230.54,83.58,142.99,41.85,33.54,100.88,69.1,71.46,37.29,32.725,125.07
3/10/2023,22.52,58.86,51.82,24.3,43.03,102.92,41.81,79.47,43.7,72.43,52.134,97.37,63.4767,82.1,82.67,184.07,114.6,79.66,43.4938,228.23,80.81,140.73,41.315,32.93,99,67.885,71.11,36.1,32.21,124.15
3/13/2023,22.04,59.5,51.4,24.62,43.16,103.39,42.38,80.65,42.88,69.69,52.71,96.31,63.7033,83.24,83.25,184.58,112.1,76.29,43.6963,230.45,81.87,142.64,40.475,31.63,98.44,68.255,71.47,36.68,32.705,125.31
3/14/2023,22.22,60.12,52.11,24.86,43.59,105.62,43,81.81,43.2,71.16,53.254,97.77,64.13,84.07,85.39,186.54,113.02,78.09,44.6825,233.05,82.66,144.76,40.875,32.27,99.48,69.83,72.12,37.06,33.135,126.43
3/15/2023,21.03,60.01,50.84,24.83,43.84,105.7,43.5,82.71,40.96,69.27,53.136,95.68,64.46,83.92,85.77,187.47,106.98,76.07,44.6662,232.46,82.6,146.45,38.68,31.41,97.03,69.87,72.59,37.08,33.585,126.32
3/16/2023,21.26,60.56,51.41,24.78,43.86,108.47,43.8,83.3,41.37,70.65,53.686,96.75,64.5267,83.94,88.54,187.6,108.1,77.59,45.8862,234.96,82.42,147.45,39.1,32.01,98.28,71.83,72.64,37.08,33.81,127.5
3/17/2023,20.67,59.54,50.27,23.88,43.26,107.96,43.01,82.38,40.63,68.3,52.994,95.26,63.9533,82.06,88.36,186.1,106.22,74.99,45.7612,231.53,80.55,146,38.485,30.98,96.67,71.73,72.11,36.23,33.485,125.86
3/20/2023,21.11,60.21,50.99,24.17,43.84,108.33,43.36,83.08,41.49,69.24,53.624,96.44,64.9,82.99,88.49,188.66,108.52,75.95,45.9012,234.36,81.47,147.24,38.85,31.17,97.55,71.765,72.76,36.36,33.5,126.96
3/21/2023,21.84,60.67,51.69,24.06,43.88,109.55,42.55,81.64,42.96,71.22,54,97.94,64.8967,82.52,89.62,188.73,112.23,78.26,46.4188,236.01,81.11,144.3,40.195,31.96,98.68,72.345,72.7,36.15,32.825,127.73
3/22/2023,21.38,59.67,50.67,23.18,43.5,108.26,41.68,80.02,41.99,69.32,53.156,96.16,64.3,79.65,88.59,187.01,109.79,76,45.855,232.2,78.08,141.42,39.34,31.22,96.79,71.625,72.03,34.83,32.18,125.8
3/23/2023,21.07,59.57,50.51,23.02,43.36,109.81,41.24,78.75,41.09,68.23,52.946,95.9,63.62,78.73,89.93,186.54,108.24,75.21,46.5025,231.81,77.59,139.89,38.795,31.01,96.51,72.79,71.75,34.62,31.85,125.56
3/24/2023,21.14,60.34,50.64,23.6,44.13,109.96,42.52,80.99,41.21,68.38,53.62,96.02,64.73,80.69,90.05,188.97,107.55,74.95,46.49,233.88,78.79,143.14,38.945,30.99,96.91,72.98,72.97,35.51,32.845,127.3
3/27/2023,21.6,60.6,51.08,23.58,44.37,109.23,42.57,81.02,42.03,69.51,53.904,96.83,65.1267,80.58,89.14,190.15,109.97,76.13,46.1987,235.09,78.7,143.27,39.775,31.42,97.72,72.415,73.36,35.39,32.885,127.82
3/28/2023,21.93,60.27,51.31,23.53,44.45,108.77,42.7,81.33,42.65,69.57,53.546,97.1,65.37,80.32,88.64,190.49,111.65,76.17,46,233.72,78.51,143.75,40.39,31.41,98.22,72.075,73.49,35.27,32.975,127.05
3/29/2023,22.25,60.51,52.01,24.05,44.7,111.06,43.3,82.46,43.27,70.6,53.67,98.5,65.8067,82.12,90.35,191.57,113.26,77.29,46.94,234.68,80.25,145.77,40.95,31.87,99.65,73.585,73.9,36.11,33.455,127.4
3/30/2023,22.3,60.77,52.17,24.35,44.8,112.12,43.45,83.03,43.41,70.4,53.952,98.75,66.0067,83.15,91.25,192.13,113.56,77.01,47.4138,235.7,81.3,146.36,41.13,31.8,99.86,74.44,74.11,36.58,33.6,128.09
3/31/2023,22.44,61.47,52.89,24.91,45.15,113.95,43.82,83.71,43.75,71.14,54.612,100.16,66.41,84.9,92.81,193.52,114.23,77.89,48.1838,238.46,83.04,147.52,41.415,32.15,101.18,75.505,74.71,37.38,33.845,129.46
4/3/2023,23.52,62.03,53.01,24.71,45.43,113.82,43.49,83.13,45.65,71.19,55.134,100.41,66.8367,84.23,92.77,194.72,119.68,77.75,48.12,240.78,82.38,146.39,43.29,32.21,101.36,75.385,75.1,37.03,33.615,130.91
4/4/2023,23.09,62.05,51.68,24.67,45.22,113.11,43.67,83.48,44.84,70.31,55.17,98.52,66.7,84.17,92.34,193.82,117.34,76.8,47.815,240.64,82.27,147.06,42.505,31.91,99.09,74.97,74.95,37.04,33.785,130.93
4/5/2023,23.37,62.98,50.99,24.53,45.45,111.75,44.81,85.32,45.37,70.27,56.03,97.48,67.2033,83.71,91.19,194.73,118.94,76.71,47.24,244.36,81.83,150.86,43.145,31.87,97.8,74.115,75.3,36.85,34.66,133.19
4/6/2023,23.02,63.21,50.89,24.7,45.46,112.26,45.1,85.89,44.73,70.64,56.254,97.29,67.3,84.22,92.01,194.97,117.18,77.05,47.485,245.09,82.39,151.9,42.49,31.99,97.77,74.535,75.36,37.1,34.905,133.52
4/10/2023,23.2,63.2,51.46,24.8,45.44,112.28,45.06,85.73,45.11,70.9,56.214,97.95,67.11,84.63,91.87,194.86,118.07,77.36,47.4575,245.02,82.77,151.62,42.83,32.06,98.66,74.495,75.36,37.29,34.835,133.43
4/11/2023,23.41,63.44,51.82,24.92,45.58,111.4,45.11,85.9,45.49,71.47,56.428,98.66,67.2533,85.08,91.05,195.5,119.14,78.04,47.105,245.96,83.12,151.76,43.235,32.34,99.25,73.795,75.58,37.47,34.865,133.88
4/12/2023,23.41,63.34,52.02,24.77,45.42,110.71,45.01,85.85,45.48,71.45,56.378,98.75,67.08,84.66,90.5,194.74,119.15,77.86,46.8225,245.8,82.72,151.51,43.265,32.27,99.58,73.375,75.24,37.36,34.83,133.92
4/13/2023,23.57,64.26,52.28,24.72,45.69,112.91,45.02,85.91,45.8,71.86,57.148,99.57,67.42,84.42,92.3,195.75,119.89,78.32,47.7287,249.3,82.47,151.53,43.535,32.56,99.95,74.74,75.66,37.24,34.835,135.66
4/14/2023,23.58,63.73,52.19,24.34,45.42,112.42,44.49,85.01,45.87,72.54,56.708,99.47,67.0733,83.06,92.03,194.83,119.99,78.98,47.5463,247.16,81.19,149.73,43.615,32.88,99.83,74.325,75.18,36.6,34.445,134.57
4/17/2023,23.3,63.83,52.55,24.84,45.72,112.85,44.75,85.45,45.39,73.51,56.648,100.1,67.4867,84.86,92.06,195.98,118.59,80.12,47.7188,247.51,82.88,150.6,43.1,33.26,100.62,74.595,75.66,37.43,34.635,134.46
4/18/2023,23.37,63.39,52.77,24.79,45.85,113.21,44.5,85.04,45.56,73.88,56.278,100.37,67.6367,84.7,92.15,196.54,118.9,80.35,47.8537,245.99,82.69,149.83,43.27,33.36,101.1,74.825,75.89,37.37,34.455,133.54
4/19/2023,23.27,63.61,52.69,24.93,45.84,112.91,44.84,85.61,45.42,74.28,56.496,100.26,67.49,85.12,91.95,196.5,118.46,80.93,47.7538,246.78,83.18,150.95,43.12,33.44,101.02,74.61,75.84,37.59,34.72,133.95
4/20/2023,23.07,63.36,52.72,24.67,45.98,112.15,44.82,85.63,45,73.84,56.266,100.07,67.47,84.25,91.46,197.08,117.32,80.42,47.4113,245.63,82.36,150.87,42.74,33.34,100.84,74.12,76.02,37.14,34.71,133.4
4/21/2023,22.91,63.82,52.55,24.7,46.27,111.77,44.97,85.81,44.74,73.4,56.67,99.99,67.94,84.42,91.14,198.34,116.62,79.94,47.2713,247.55,82.37,151.32,42.49,33.22,100.61,73.88,76.57,37.18,34.81,134.3
4/24/2023,23.27,64.12,52.71,24.6,46.4,111.32,45.15,86.19,45.39,73.25,56.946,100.1,68.1367,84.18,90.78,198.89,118.48,79.75,47.0663,248.66,82.06,152.05,43.14,33.14,100.85,73.555,76.88,37.08,34.985,135.05
4/25/2023,22.78,63.37,51.76,24.35,46.35,108.86,45.09,86.14,44.53,71.89,56.274,98.23,68.3267,83.29,88.68,198.67,115.98,78.14,46.05,245.65,81.25,151.73,42.33,32.57,98.99,71.985,76.78,36.74,34.95,133.61
4/26/2023,22.5,62.53,50.75,24.13,46.02,110.34,44.01,84.19,43.71,71.11,55.482,96.77,67.8933,82.64,89.96,197.35,114.46,77.35,46.6625,242.45,80.47,148.21,41.765,32.26,97.12,73.055,76.18,36.44,34.13,131.71
4/27/2023,22.59,62.8,51.84,24.69,46.53,112.46,44.56,85.11,43.92,72.32,55.74,98.6,68.6367,84.67,92.31,199.4,115.07,78.66,47.5463,243.53,82.29,149.95,41.915,32.78,99.04,74.605,77.03,37.32,34.54,132.4
4/28/2023,22.96,63.35,52.32,25,46.75,113.62,44.49,85.22,44.57,73.17,56.24,99.71,69.0367,85.68,93.04,200.52,116.94,79.58,48.045,245.74,83.3,149.73,42.565,33.17,100,75.415,77.44,37.75,34.49,133.53
5/1/2023,22.72,63.75,52.65,24.78,46.87,113.72,44.55,85.37,44.06,72.97,56.596,99.9,69.2033,84.92,93.17,200.8,115.63,79.28,48.095,247.29,82.68,149.97,42.085,33.08,100.54,75.46,77.5,37.4,34.55,134.22
5/2/2023,21.76,63.31,52.23,24.38,46.71,112.44,44,84.42,42.18,71.18,56.26,98.47,68.97,83.47,92.19,200.18,110.67,77.18,47.5563,245.58,81.28,148.13,40.255,32.33,99.49,74.755,77.29,36.76,34.13,133.64
5/3/2023,21.33,63.4,52.09,24.27,46.38,111.7,43.89,84.18,41.39,70.2,56.296,98.13,68.57,83.07,91.47,198.74,108.51,76.17,47.22,245.87,80.96,147.74,39.495,31.96,99.11,74.125,76.66,36.53,34.035,133.46
5/4/2023,21.11,62.94,51.42,24.47,46.23,111.2,44.21,84.65,40.96,68.91,55.85,97.22,68.28,83.75,91.07,198.35,107.42,74.65,47.0288,244.04,81.63,148.79,39.055,31.55,98.03,73.77,76.47,36.87,34.295,132.4
5/5/2023,21.69,63.55,52.29,24.88,46.64,114.13,44.49,85.2,42.08,70.69,56.368,99.02,68.89,85.14,93.11,200.1,110.44,76.7,48.2725,246.6,82.99,149.77,40.115,32.33,99.51,75.62,77.18,37.44,34.515,133.59
5/8/2023,21.7,63.4,52.18,24.74,46.53,114.26,44.39,85.02,42.14,70.8,56.246,98.76,68.5933,84.66,93.46,199.45,110.51,76.68,48.3237,245.85,82.51,149.39,40.115,32.38,99.15,75.58,76.95,37.18,34.41,133.3
5/9/2023,21.71,63.08,52.24,24.62,46.33,113.39,44.33,84.91,42.11,70.69,55.858,98.59,68.4267,84.27,92.87,198.63,110.56,76.52,47.9725,244.44,82.16,149.16,40.13,32.26,99.37,75,76.71,37.06,34.365,132.41
5/10/2023,21.5,63.28,52.17,24.86,46.34,114.64,44.69,85.74,41.68,70.49,56.004,98.18,68.4067,85.08,94.28,198.58,109.49,76.28,48.495,245.34,82.95,150.61,39.675,32.08,99.01,75.915,76.59,37.41,34.68,132.78
5/11/2023,21.23,63.03,51.88,24.58,46.46,114.21,44.26,84.84,41.19,70.28,55.844,97.82,68.5433,84.15,94.36,199.02,108.04,75.96,48.29,244.44,82.04,148.98,39.2,32.03,98.41,75.575,76.82,37.02,34.325,132.37
5/12/2023,21.27,62.91,51.87,24.59,46.57,113.92,44.48,85.25,41.42,70,55.778,97.8,68.78,84.17,94.16,199.64,108.29,75.73,48.1938,243.83,82.03,149.85,39.26,31.9,98.48,75.475,77.12,37.09,34.515,132.19
5/15/2023,21.42,62.96,52.21,24.56,46.47,114.95,43.98,84.26,41.63,70.66,55.672,98.46,68.6433,84.03,95,199.12,109.04,76.49,48.6,244.06,81.89,148,39.46,32.16,98.96,76.1,76.93,37.02,34.08,131.96
5/16/2023,20.86,62.24,51.48,23.93,46.06,114.82,43.02,82.51,40.55,69.88,55.17,97.27,68.1733,81.98,95.26,197.31,106.25,75.69,48.5675,241.37,79.84,144.74,38.49,31.86,97.62,76.18,76.28,36.03,33.325,130.86
5/17/2023,21.29,62.36,52.28,24.26,46,116.48,42.93,82.27,41.34,71.5,55.19,98.85,68.1067,83.04,96.67,197.26,108.37,77.62,49.2788,241.86,80.92,144.42,39.23,32.5,99.3,77.195,76.24,36.5,33.205,131.02
5/18/2023,21.46,62.21,52.73,24.15,45.88,118.83,42.78,81.94,41.61,71.96,55.076,99.71,67.7133,82.67,98.72,196.67,109.22,78.12,50.2463,241.42,80.53,143.9,39.515,32.74,100.02,78.775,75.87,36.27,33.105,130.7
5/19/2023,21.6,62.49,52.55,24.1,45.89,118.6,42.67,81.81,41.9,71.69,55.344,99.31,67.87,82.56,98.56,196.76,109.98,77.76,50.155,242.37,80.4,143.7,39.82,32.6,99.78,78.74,75.92,36.21,33.055,131.31
5/22/2023,21.59,62.69,52.59,24.25,45.26,118.94,42.73,81.86,41.85,72.02,55.408,99.44,66.89,83.08,99.06,194.07,109.95,78.22,50.2838,242.99,80.89,143.77,39.655,32.66,99.76,78.89,74.77,36.45,33.065,131.44
5/23/2023,21.79,61.94,51.96,24.02,45.03,117.05,42.61,81.6,42.22,71.37,54.768,97.99,66.5367,82.19,97.62,192.89,111.01,77.65,49.5175,240.28,80.13,143.37,40.08,32.28,98.56,77.725,74.22,36,32.95,130
5/24/2023,21.89,61.48,51.3,23.52,44.75,116.33,42.33,81.07,42.37,70.47,54.412,96.72,66.1333,80.51,97.05,191.71,111.45,76.59,49.2113,238.49,78.41,142.5,40.255,31.86,97.29,77.155,73.74,35.21,32.735,129.11
5/25/2023,21.46,60.81,51.46,23.51,44.52,120.47,41.76,80.03,41.62,70.53,53.808,96.9,65.6667,80.52,100.47,190.77,109.34,76.63,50.9637,235.84,78.4,140.52,39.54,31.85,97.61,80.115,73.18,35.29,32.295,127.79
5/26/2023,21.39,60.78,51.93,23.78,44.62,123.7,41.79,80.02,41.44,70.99,53.814,98.01,65.52,81.45,103.26,191.16,108.88,77.23,52.3163,235.71,79.3,140.6,39.385,32.11,98.34,82.39,73.43,35.7,32.295,127.53
5/30/2023,21.16,60.33,51.85,23.86,44.18,124.3,41.65,79.78,41.09,71.21,53.426,97.73,64.77,81.8,103.78,189.34,107.8,77.49,52.59,234.11,79.6,140.07,38.98,32.1,98.19,82.83,72.59,35.81,32.17,126.74
5/31/2023,20.79,60.81,51.12,23.98,44.26,123.34,41.97,80.41,40.39,70.2,53.814,96.6,64.9867,82.23,103.09,189.6,105.87,76.44,52.11,235.86,80,141.32,38.295,31.76,96.85,82.14,72.67,36.04,32.465,127.83
6/1/2023,21.08,61.35,51.75,24,44.27,124.45,41.71,80.01,40.94,70.92,54.278,97.91,65.2767,82.28,104.19,189.94,107.35,77.39,52.6475,237.78,80.01,140.39,38.77,32.1,98.09,82.975,72.61,36.05,32.225,128.67
6/2/2023,21.74,62.15,53.38,24.58,44.96,125.41,42.2,80.9,42.11,72.7,54.988,100.64,66.2933,84.12,104.86,192.8,110.7,79.29,53.0125,241.14,81.96,141.95,39.95,32.8,100.94,83.45,73.61,36.81,32.56,130.32
6/5/2023,21.59,62.36,52.99,24.41,44.76,124.68,42.33,81.15,41.84,72.26,55.176,99.75,66.1067,83.56,104.56,192,109.91,78.72,52.7287,241.77,81.39,142.35,39.685,32.63,100.24,82.97,73.34,36.64,32.715,130.79
6/6/2023,21.75,62,53.46,24.64,44.63,124.88,42.33,81.13,42.15,73.24,54.708,100.76,65.76,84.28,104.74,191.38,110.78,79.89,52.8163,240.28,82.17,142.48,40.005,33.04,100.87,82.95,72.97,36.86,32.69,129.7
6/7/2023,22.37,61.79,54.32,25.09,44.5,123.09,43.08,81.95,42.99,73.59,54.344,101.58,65.31,85.2,102.54,190.82,113.92,80.42,52.03,239.45,83.68,144.93,41.065,33.17,102.49,81.71,72.73,37.54,33.245,129.19
6/8/2023,22.28,62.14,54.42,24.94,44.82,124.31,43.23,82.27,42.81,73.63,54.696,101.37,65.6733,84.76,103.56,192.16,113.47,80.31,52.5538,240.71,83.16,145.52,40.89,33.14,102.67,82.595,73.23,37.31,33.39,130.02
